0.725267867092043	0.870155924931169
0.387002373114228	0.133378224214539
0.799420099472627	0.692010567290708
0.117229340830818	0.262434948468581
0.321119150379673	0.911080540623516
0.796399998944253	0.251520813209936
0.194005612051114	0.124321397393942
0.536959551274776	0.316046972991899
0.979580999584869	0.506949692033231
0.86937609501183	0.532965282909572
0.185736130923033	0.0296575669199228
0.617338088341057	0.35758348996751
0.661438908660784	0.180046936264262
0.539783318527043	0.0329539254307747
0.588035276159644	0.456982951145619
0.0135434377007186	0.312575855525210
0.289427188457921	0.332508058287203
0.603094403166324	0.565612134058028
0.307839852524921	0.207474004710093
0.613637710455805	0.265757502987981
